label,tweet,index
1,gay bitch,16284
1,photo bitch,16285
2,stockboy.everyone mocks you.,16286
2,got done taking photos brownie flow city,16287
1,sup bitches face,16288
1,slap bitch sense coming,16289
1,oh god love victoria mitchell bitches love,16290
1,bitch goddess thinks owns new york? .wait.,16291
1,bitch old ass mushroom ass bitch looking like moldy ass toe wobbly raggedy ass vagina face bye,16292
1,jenny says evil bitch.,16293
1,give bitch 2 3 pumps that's it.,16294
1,female dms talking another nigga. faggot b,16295
1,oomf fake bitch ass nigga point blank period. smh awwww shittttttt,16296
2,chargers raiders trash bolt doe,16297
2,giants- pitiful . jets-pitiful . mets- pitiful . yankees-pitiful . nets- pitiful . knicks-pitiful . ny sports- pitiful,16298
1,japanese teen trimmed pussy toyed green vibrator,16299
1,like bitch loaded.,16300
1,choke bitch,16301
1,dick called eggo bitches never want leggo eggo.,16302
1,ur fucken lame bitch,16303
1,gonna use name talmbout pussy tastes? lol,16304
1,"today, bitch. today soooo ur black feminist. u know pointless",16305
1,retweets random shit cause bad bitch tweeted,16306
1,get yo bitch ass killed new atlanta baby!,16307
1,lose sweet. ain't lose hide lmfao viri tryna smoke hoe self boy.,16308
1,"please bitch, i'm belieber 3",16309
1,bitches ain't shit hoes tricks,16310
2,stance socks trash,16311
1,i'm turning new leaf! drama cod me! still faggot.,16312
2,penn state tryna slant screen way field lol,16313
1,kansas bitch longhair dont care country girl oh io rewelcome love girl love,16314
1,lol sam said betty boop hoe,16315
1,$ bitches,16316
2,wow redskins want,16317
1,ask bitch 2014 would rather jesus silver gold bet u tell lie.,16318
1,lamar odom little bitch. pathetic.,16319
1,can't wait see bitch dutchess,16320
2,dominique made larry bird 360 lmaooo,16321
1,he's right bitches smh,16322
1,"shut fuck up, wack fuck. garbage mohawk faggot, stop making music shovel snow scrub.",16323
2,pleased proud announced sole curator soundtrack mockingjay - part 1,16324
1,side hoes get love - thotology 6 13,16325
1,loyal pussy forever bein better bitch thats passed around.,16326
1,wanna something somebody boy sound desperate hoe bout start flat nose,16327
1,idgaf regardless bitch got day.,16328
1,school sucks dick hoes attend it.,16329
1,go hot bitches! happy birthday tome http,16330
1,"i'm south chic ago know bad but.bitch, ain't like live englewood!",16331
1,gotta keep bitch check,16332
1,hahaha niggas funny ask bet pull lease 3 bitches,16333
1,"girlfriend, gotta accept fact hoes gone face. boyfriend, better let hoes know wassup.",16334
1,try smash pussy stank ;,16335
1,friends roastin friends idk roast i'm like wait true nigs always da clan,16336
2,anybody want take pollo?,16337
1,"nigga pussy, hope got 9 lives.",16338
1,im tired seeing disturbing bitch 3 tits,16339
1,awwe love jenny! damn perf ugly. seriously dis bitch must blind!,16340
1,"one thing love russel wilson, ain't bitch runnin",16341
2,game 126 preview houston new york,16342
1,yall shut p make bitch,16343
1,ain't cuffing bitch that's posting sex gif's maybe i'm different,16344
2,acid yellow,16345
1,coming soon bitch nigga! monster tape 10.28,16346
1,fuck hoes im gone,16347
1,bitch must stopped,16348
0,"congratulations, officially fucking retarded.",16349
1,honesty hour bitch better try fuck girl cause go,16350
1,lil bitch ass move,16351
2,i'm sick self serving politicians standing bo trashes america. wear ere public regime imp ea chob ama,16352
2,"fashion world urban definitely means stolen black people ghetto us, urban haha ;",16353
1,call son nigger even respectable white ppl uncomfortable w/ you. call thug probably get w,16354
1,robin thicke much get paula back. pussy .,16355
1,rap part problem 24/7 cause i'm bad bitch,16356
1,birth control mandatory hoes,16357
1,mr. krabs sold spongebob 62 cents thats knew hoes loyal realist shit i've seen,16358
1,almost ran fine red bitch over.,16359
1,pussy what?,16360
2,ima get every time throw trash away really belongs,16361
1,lol! ooop! qt little twats.,16362
0,ion speak flaw niggas thirsty hoes i.g boyyyyyy look,16363
1,hull yuh mudda cunt six strikers set clasico,16364
2,"yankees draft room, huge picture greg campbell message, makeup we're looking for.",16365
1,wtf look like lying knowing bitch ? know hoe know hoe. tf simple,16366
1,bitch crime partner ima bitch get mad lil doctor,16367
1,lmaoooo i'm calling hoe i'm mad? shutcho uglass,16368
1,either way makes bitch.,16369
1,buy pussy cuz free bitch buy lacs!,16370
1,man kills mother 2 reveals hiv positive sex.that bitch deserved,16371
1,"grandma used say, stop whiny little bitch eat fucking gluten .",16372
1,hoes homie hopping ! idgf ain't fun tha homies can't nun ! go,16373
2,"shy people tend great observational skills, making easier recognize core problem solving it.",16374
1,nigga relax lmao cheat girl regular bitches brainer. ;,16375
1,yall hoes love football,16376
1,waka tammy got ass beat . ; ctfu niggas ever bitch back,16377
1,"man, aunt petunia royal bitch.",16378
2,"this, this, this. pack head nyc, please. enjoy called hick years, come home humbled.",16379
0,people . time aryan race 2 stand say . mongerls turn world ghetto slum. 1488,16380
2,that's god made brownies. replace boys.,16381
1,"goku, shutting hoes since 1984",16382
0,gots da bet da msnbc wit dat colored reverend listen coloreds. else missing?,16383
1,lmfao trash tho candy corn j's _sirhampton_ hard?,16384
2,that's true ways. gaming broad days tho. everyone gamer candy crush angry birds,16385
0,"people followers followers truth, still niggers. outlook, mind all.",16386
1,| anal | bbc anal creampie bitch,16387
1,still fuckin sorry ass nigga makes sorry ass bitch mim sorry,16388
1,looks like gonna blow someone fag,16389
1,need hoes man real shit,16390
1,thanks dumb bitch,16391
1,bitch,16392
2,clean dead bird pieces glass,16393
1,give credit lil bitch,16394
1,wish tinder would quit showing broads retarded l gesture. they're smart enough procreate me.,16395
2,love wearing fuzzy socks work,16396
1,long story lol i've missed faggot,16397
1,"nigga kanye took kim k wendy's, means y'all regular hoes deserve $200 dates ;",16398
1,follow system practically swimming pussy,16399
1,shitty booty ass talm prep rally. bitch how? y'all preparing for?,16400
0,"i'll it! uk, fag means cigarette faggot bundle sticks, homo.",16401
0,think niggas end kids? fucking ugly bitches,16402
1,"good morning you, too, sunshine! dirty bitch",16403
2,(she)s bro(was)ken bec(a)use s(side)he beli(hoe)ved,16404
1,kills bitches think bc got low body count hoe,16405
2,rednecks fool around aux cord,16406
1,lol tell liv none usual redneck hillbilly places none ur black gangsta places either,16407
1,remember people boo one direction gaga none it. love bitch.,16408
1,"hoe cares now, future irrelevant.",16409
2,i'm biggest redskins dam right get stop,16410
1,"think hoes , would tell alll shit im lazy tryna switch shit .",16411
1,mad cause yo bitch choosin put ass jacuzzi splash,16412
2,handed flight. must good hands bird!,16413
1,studying bio test like hoe,16414
1,"simple, dont hoe=dont worry exposed fight",16415
1,idk maybe bitter giving bitches money genuine nigga ain't got nowhere fuck that. struggle hoe.,16416
0,yeah sucks like fags are. oh nevermind fags,16417
1,think biggie saw kandi burress today would change mind fuxing one ugly xscape bitches,16418
1,right pussy,16419
2,"last time, captain takes field yankee stadium.",16420
1,fucc extra shit i'm seeing hoe weekend,16421
2,box full yellow crayons.,16422
1,get bitches you? right,16423
1,"money, clothes, hoes, cars.",16424
2,farewell tour's fault everyone three players underachieved yankees year.,16425
1,"naw nigga what's em hands, happened shit talking couple month's ago, eat bitch",16426
1,cry it. still can't even talk even though i'm supposedly shady bitch confront lol,16427
2,wish brownie dab knock rn,16428
1,bitch,16429
1,"people write review comedy starts i'm easily offended, funny cunt",16430
0,little fucking faggot spits food swear god id tear fucking arms,16431
1,hank baskett cheated tranny got shoutout!,16432
1,start lil bitch,16433
1,dick wants pussy,16434
2,charlie strong took longhorn logos players' helmets earn back. sport,16435
1,kids fag,16436
1,"fake bitch. cannot stand you. read wonder you, probably is.",16437
1,"' rather jack fuck hoes tbh , shit boring give wife .",16438
1,hoes goin ! bitches that's hoes !,16439
1,u expect nicca barely talk! lmao dude can't spell worth shit yo lol,16440
1,"*hits blunt* cats afraid water, pussy get wet?'",16441
2,clams comedy writer. untrue,16442
2,space brownies,16443
1,bitch complain bad vets treated yet still willing send war? sick idiot!,16444
2,"peppers slant genius/crazy call. genius catches it. crazy drops it, blow to, get sack",16445
0,coons,16446
0,fucking christ hate tutors tas. literally get paid teach retards stop picking nose. get fuck outta face,16447
2,anybody remember movie thumbelina? noticed flamin' bird,16448
1,clocks still time hoes,16449
1,"yo bitch break start lol another nigga, gone good bruh.",16450
1,captain save hoe annoying phrase,16451
1,ain't one unpregnant bitch world anymore smh,16452
1,ion hoes really reason worry cheating. anything ill cheat left hand lbr,16453
1,s/o dat bitch ass nigga alabama wanna kill,16454
1,hoe said get tryna kick it.,16455
1,scale 1-10 bitch literally 6,16456
1,dude pissed looking fucking died least i'm yoked ape,16457
1,"found right here, good job unfollowing btw faggot",16458
2,"understand it, there's trash cans/dumpsters everywhere there's not, wait till go somewhere one.",16459
1,dog lifted leg pee. butch bitch.,16460
1,jump someone bitch,16461
1,"' i'm hard kill , i'm countin cake finest bitch . take makeup still look like finalist .",16462
1,lola foxx steaming hot nubile lola foxx shoves dildo deep wet pussy,16463
2,"same, cloud cake",16464
1,cunt,16465
2,win! final score 7-4.,16466
1,"football thing got! bae got hoes, come go! time start focusing something that's real",16467
1,"man hoes familiar, one minute team next minute ain't witcha",16468
1,lmfao found diary complaining bitch tbt i'm dead,16469
1,field nigger shit,16470
1,lets go hoes! sing long time! know words. trust believe meeeeee,16471
1,"yeah, bitch, ain't bad you, hit pass",16472
1,rule number one never pursue bitch da ova side,16473
1,"lol profane words, bwahahahahahah mad gay faggot fuck boi. get bitch ass nigga.",16474
1,*live . lol what's wrong bitches man,16475
1,hoes smash one yo niggas proud,16476
1,drinking veuve cliquot eating marshmallows basically i'm classy bitch.,16477
1,hold fucking bitch,16478
1,pussy hoe give pussy hoe,16479
1,lmaoooort remember y'all bitches lotus flower bombs around time last year,16480
1,werent gung ho got drafted instead shitting yourself? seem like another repcon chicken hawk.,16481
2,ah yardie reach wyoming? (live ),16482
1,i'm still gonna smack fuck them. trying act hard twitter. haha pussy ass niggas,16483
1,free world bitch,16484
1,never cared another bitch saw me. know,16485
1,"thanks lady, look like got white trash train, i'd rather catch disease.",16486
0,apartheid. pedestrian check = show freedom papers darkies.,16487
1,goddamn bird trying say yoburger better 5 guys,16488
1,arial rose athletic asian babe plays pussy exercising,16489
2,"kfan mock draft continues, cleveland clock . paul allen vikings 8th pick. going def back, justin gilbert",16490
1,stealing car fuckin yo bitch,16491
1,lol good got nasty rednecks back take care business serious,16492
1,ion like ho cause talk mf much ha real butt ugly ass dumb young ass ho,16493
1,one rawest niccas doin dis shit!,16494
1,johnny punk bitch doe,16495
1,first walked door party saw big booty hoe name ?,16496
1,i'd pop dat lemon real pussy.,16497
0,peckin order? 1 white christian 2 colored 3 porto ricans 4 arab 5 jews donts know. axin,16498
1,get good pussy feelin like found last dragon ball.,16499
1,weed ain't drug! fucking herb bitch!,16500
1,got 7 a's b progress report still touchin bands bitch get like,16501
2,"hey everybody, white iron band plays saturday(12-11-10) slopes lutsen,mn papa charlie s(21+). going real.",16502
1,rule number two trust nobody especially bitch hookers body,16503
1,"maybe i'm one, maybe i'm two, maybe i'm nigguh call through.",16504
1,call women bitches get,16505
1,"nigga public new young bitch, rubbin face reacts ww3? probably ain't even seen drake",16506
1,copped uzi need bullets bitch !,16507
1,"oh, cute, fancy bitch!",16508
1,dont appreciate say yes. bitch aint real.,16509
2,bomb selfie-monkey timeline?,16510
1,"know shit everybody , care enough speak suggest bitches watch forreal .",16511
1,bobby bitch,16512
1,"wish parents bought car man. people bitch getting car want want it, free",16513
2,mr. mrs trash,16514
1,shantrell bitch ainn talkn c yo ugly way,16515
1,"mfs see picture couple walking stairs together caption goals , bitch going stairs",16516
2,"thanks charlie, great evening",16517
1,better choose cuz ain't bitch checcin nigga fw wit bitches.that even sound right,16518
1,nigga sweating like guilty preacher bitch,16519
1,"fuck bitch, cause nigga i'm shit i'll salute ya",16520
2,double stuff oreo?,16521
1,"am, ready rant gfs dogs tears women cant handle liquor get jealous club hoes",16522
1,swear nicca sleep im . tired fuk!,16523
1,late night studio sessions.bitch got work!brickk.ent. ya bitch.ycg.night life,16524
1,bishhhhhh waasup bitch,16525
2,np big nig nig,16526
1,hoes getting outta hand,16527
2,visiting teams whine right field longer batters. yan keest ad um,16528
2,humanity really needs get past whole slow stare scene accident ape mentality -/,16529
1,"clock hits 12 o'clock imma need baddest, lightest, brightest hoes door. give b",16530
1,fat hoes need treadmill? lol hmu! therealwesjames@gmail.com,16531
1,"i'd like see someone try hit off. joke's bitch, internet!",16532
2,rick scott/charlie crist ads running nearly non-stop florida past week. getting even worse.,16533
0,new nigga hipster hypebeasts love faggot ass bright colors nike keeps giving want smh,16534
2,congressional hopeful richard tisei stops baker's swampscott rally. still charlie.,16535
1,tbh left hoes alone,16536
1,bitch texted,16537
2,charlie crist refuses back race-based attack gop,16538
1,sh*t! k michelle apart baltimore twitter she'd one hoes saying celibate smh,16539
1,someone retweets bitch hate onto timeline,16540
1,idkmadz tbh i've seen recess monkey bars busy getting beat lol ! talk more! rate,16541
1,lmfaoooo bitch change @ much could find,16542
1,cassie laine brunette slips lingerie massages wet pussy oil,16543
2,must-watch bill maher schools pbs host charlie rose islam's 'illiberal beliefs',16544
1,give us credit bitch. went took w. ; took tha,16545
1,bitch u go read wtf put,16546
1,omg go charlie bear twerk team fucks,16547
2,auto tranny,16548
1,"pussy book , i'd read",16549
1,wow. big titties slandered today?! u bitch! stop bullshit .,16550
1,men hop feelings much quicker women. hop ya bitch,16551
1,pass chance hot faithful girl cause single life hoes mind plain dumb,16552
1,lot easier let go girl find giving pussy like goodie bags birthday bash.,16553
2,got damn lakers trash.,16554
1,real niggas handle anything. including bitch nigga,16555
1,darkie.,16556
2,year? still fire cash man,16557
1,one bitches talking shit bout shit,16558
1,someone show hailie tweet? bitch blocked,16559
1,hoes lying us nigga,16560
1,stalk bf's insta follow girl flirts him. scare bitches,16561
1,hate italian ppl say olive garden isnt real italian food fuck ur grandmas roasted casserole bitch olive garden,16562
1,bitch ask dont hit up.and dont talk her.bitch want hit ignore respond hours later,16563
1,twitter gives bitches unrealistic views relationship gonna be. y'all fight. nigga ain't comin,16564
1,"someone thinks hoes, saying cause either wanna one one",16565
1,transformed bad bitch. get,16566
2,wasp eggs,16567
1,phone fucking bitch,16568
1,lets settle fight stop pussy,16569
1,went got bitch!,16570
1,"girl smoke weed dopeman slamming bitch g, that's relationship goals y'a",16571
1,fuck bitch think,16572
2,jihadis taunting america spreading paranoia tents appeared video daesh training camp near mosul.,16573
1,main bitch,16574
1,4th long bitches,16575
1,side bitch tries hug public,16576
1,hannah retarded listen her.,16577
1,kimberley story far scariest story i've ever heard! pussy,16578
1,take picture pussy hope super sized huge grand canyon size,16579
1,fucking nosey ass bitch swear lol,16580
1,made one time favorites look like bitch grandest stage em,16581
1,mama said pussy cats inside dog house,16582
1,bitch says hi bae,16583
1,hidey hidey hoe,16584
2,certainlt paddies,16585
1,ouuuuufffff see pussy,16586
1,rows hoes curls girls planks skanks deep cuts sluts quads broads pecs,16587
1,bitches good lmao,16588
1,one annoying. two damn hoe. three ain't thing. must go on.,16589
1,hillary's verbal responses aggressive interactions suggest either brain damage need meds? maybe bitch!,16590
1,"almost 10 yrs. one gf since, u fckn hoes huh.",16591
1,jen bitch daquan dropped kids today keisha bitch got kids jen bitch swallowed em http //t,16592
1,send bitches express mail overnight delivery,16593
1,"hate ppl come house make mess bathroom, like bitch come house play sink? noooo",16594
2,"didnt buy alcohol weekend, bought 20 fags. proud still 40 quid tbh",16595
0,fucking redneck queers game invites,16596
2,"jihadi killed n.j. w/ least 2 others,part terrorist ring 10 yrs ago http",16597
1,y'all bitches got learn difference like love,16598
1,can't neva sucka bitch. ain't,16599
1,"brother bitch, pussy, faggot, etc. like getting beat you?",16600
1,so.hello kitty really chicken boo bitch?,16601
1,damn bitch eddie johnson teams last year,16602
1,niggah dont know me! lol dont know life aha,16603
1,pussy ass nigguh name jesus. daddy,16604
1,place ever ask drive rave shows fucking bitch,16605
1,i'm cute without makeup eyelashes y'all bitches depend shit,16606
1,bitch i'm done school,16607
1,goes ape shit ass like nigggga tf doin hust saved yo life pushed ass wall calmed,16608
1,"jammin sad songs, smoking squares thinking bout bitches.",16609
1,using fufu bitches,16610
1,"danny brown better put music ods, dude fuckin bird",16611
1,hoes acting up!,16612
1,hate bitches twerk slow songs !,16613
1,can't trust ah soul can't trust nighas can't trust hoes,16614
2,"yankee birth, lived much life north. see diff level racism",16615
0,woohoo! new black kill cracker babies panthers rescue! racist trash,16616
1,' i'm niggah show public babbbbbbyyyy lol,16617
1,fuck u bitch,16618
1,| erotic | erotic wild tits pussy fucking,16619
1,put pussy map!,16620
2,absolutely perfect day london! suns out! gona cracker wembley tonight ! yeaaaaahhhh!,16621
1,everybody getting fuck right pussy sayin from?,16622
1,bitch look like deformed version rocky,16623
0,smh queer,16624
1,lets hang fag,16625
1,ugly bitches take selfies,16626
1,"george twitter called limit nigga talked fighting, drugs, guns, bitches hoes.",16627
2,vintage gold diamond engagement ring / 10k yellow gold unique ring size 4.75 vintagebaublesnbits via,16628
1,receipts? still remember time lawrence left vile voice mail. angry. called ho everything. lol,16629
1,"rob, hoes like 4 online",16630
2,"know what's stressful, midterms flappy birds.",16631
1,overused hoe excuses 1. lyrics 2. friends party party 3. men 4. vice versa 5. yo,16632
1,working fag,16633
2,liberal head explosion ww2 navajo code talkers appear redskins jackets.,16634
1,karma bitch make sure bitch beautiful.,16635
0,black cops want kill white citizens. spic cops want kill anglo citizens. zigeuner cops rapists.,16636
1,bitches fucking stupid smh,16637
1,"post picture woman, hoes jumping bridge tonight! lol oh kill em",16638
0,"---- get past boot camp, go active years, see really daily liberal pussy",16639
2,"king, ti vs tip troubleman albums trash.",16640
1,karma's bitch. dish can't take.,16641
2,"else fails, blast bare nips",16642
1,idgaf money hungry bitches,16643
2,"go fight idf progressive trash hate much, guts it.",16644
1,females get irritated fast fuck hoes,16645
0,"hate people tell many tattoos, make look ugly. like bitch fuck",16646
1,u say blessed u r hashtag lying r probably unhappy w/ ur life fake bitches lolz,16647
1,niggah better remember bring sperrys,16648
1,agreed badd ones idk.mixxed bitches really tho,16649
1,"yea i'm illiterate, hot skillet bitch.",16650
1,da hoes! kno u hear vodka n background,16651
1,niggas get married start dissin single bitches smh bitches want allowance $200 dates still singl,16652
1,bpg bitch,16653
1,way klansman would say nigger slave way says conservative . literally sees conservatives slaves.,16654
1,fag fuckin pirelli tire black ass nigga whit white boy shirt nigga loosen lil bit.#bowbow,16655
1,lmao yes bitch,16656
0,nice way callin y'all honkies,16657
1,wya bitch,16658
1,"math city bitch, math math city bitch, math city bitch, math math city bitch, 10, 10, 10 20 equals 50 bitch.",16659
1,fuck pussy fuck mouth fuck ass cause nasty,16660
1,bitches? -,16661
1,fell would shit bitch asked like biggie skit? + i'll take dick go home.,16662
1,majority hoes gram instafrontin,16663
2,cheer charlie.,16664
1,six martinis passing couch watching euro-trash wee hours. got it.,16665
1,stfu prude ass basic ass bitch,16666
1,"stop looking us go eat pussy, yuppie fucks.",16667
1,tell yu uh bitch uh hoe call yu yo name,16668
1,"give bitches amex once, gonna act like chilly snob try go get cardigan",16669
1,here. fucking hated bitch.,16670
1,wanna reason u look phone smile car run yo ass hoe!,16671
1,bitches need get life,16672
1,okay! right bitch! mad cause opened mouth? grey san atomy,16673
1,"bitches 14, 15 acting 21 throwing pussy like 32 turning like 25 can't pass algebra 1?",16674
0,jameis winston nigger,16675
1,im hardly hoe anymore lol,16676
1,basic bitches lame niggas,16677
1,imma hit ground work pussy gone come back everytime,16678
1,good pussy change ya life!,16679
2,beautiful fairy elegant dress,16680
1,lmao that's take ? ima start lifting bitches club,16681
1,tiny. girl. can't trust bitch named tameka way.,16682
1,got 11 nuggets time bitch.,16683
2,honestly performers red carpet trash hahahaahahahaha,16684
1,"see bitch coming like , mean got 1.2 seconds get get right hoethea sat http /",16685
1,hate bitches like love much 11/2/2012 3!,16686
2,cuz trash i'm bashing saying need go back jail,16687
2,praying today's g pictures come yellow,16688
1,girlfriend cheated dumped her. i'm dating mom bitch step daughter. - texas tec,16689
0,rednecks none keep fire lit,16690
1,wonder twitter didnt allow pictures avi's many followers yall would really . cus yall bitches dont talkin bout shit,16691
1,"stud year.that bitch, attitude nasty.",16692
1,bitch,16693
1,idk y'all ppl go/went ackin like y'all shocked 70 bodies. first class hos knew personally,16694
1,hoes ain't loyal ; ain't smfh wonder nobody decent wants,16695
2,"see. feel betrayed, racism comes out. shocked call uncle tom bitter loser",16696
1,sex forever . bitch could send emoji i'd catch nut,16697
1,. feel bad women continually flock darkness. thugs talk big talk simple minded hoes own.,16698
1,"almost everyone met par absolute trash. support republican government, hope fucking die.",16699
1,know nigs,16700
1,hoes trying 2much 2much,16701
2,"poor coon.snow stopped here,now wind would might nice out,well winter",16702
1,18 year old pussy tastes like hope.,16703
1,"fuck girls , peep change nigga squared ; bitch ass",16704
2,"god awful, dude dorian / eggplant black.",16705
1,ugh bitch name leather,16706
1,ok! billy goat hair hillbilly,16707
1,ik pussy,16708
1,sex fact lot women say getting ass eaten feels better getting pussy eaten.,16709
1,bitch ugly daughter.,16710
1,bitch what? must flew u head cuz u show plano senior high school plano tx fuck boy,16711
0,probs fag vhia,16712
1,"trash, plain fuck $225. come on, elephant print 3?",16713
1,certain niggaz even get bitch attention hey,16714
1,bond hoes money bourne kicked ass gadgets hawk always let bitch die,16715
1,change bitch everything. example girlfriend like crew hang bae,16716
1,top tier mc would publicly announce point tour sex w/the baddest bitches cit,16717
1,niggah though daniel! lol,16718
1,"meow, bitches",16719
1,bought hummus broccoli. need snacks shit. need buy crackers shit,16720
1,hair pulling sex way letting know pussy good,16721
2,fact drafted yankees fan goes show weak scouting staff imo. homework. fire chore li,16722
1,i'm coolest bitch,16723
1,im boss ass bitch!,16724
1,brian stfu twitter could retweet anything make bitch slap,16725
1,work gone ain't going nothin fucking bitches trap,16726
1,"one fb idiot bitches weather, hunt kill kindness everyone enti",16727
2,imessage trash,16728
1,take yo bitch dinner date paint face,16729
1,scandalous hoes then! lmao,16730
1,every bad bitch comes mood swings,16731
2,"whatchu sayin hoe, know im man hoe",16732
2,stuck ghetto middle school days. step g. wtf ah stuck middle school games jusy bc.,16733
2,car hopping different world ghetto guys tried asking number lol ghetto tho ?,16734
1,"always wanted fuck bitch, thank god fucked bitch",16735
2,forever 21 hoes,16736
1,"lol tryna make mimi 2 b bad bitch? sooooo weak makes mad, fucks like 6th grader",16737
2,"accused never taking full front face shot, one. slant angle nothing. )",16738
1,i'm sorry side bitches better wife era.check stats b lol,16739
2,new avi trash nah,16740
2,wagon burner! jk jk look pretty latino,16741
1,mona lisa could've bad bitch,16742
1,ya can't real account dumb bitch go wams fucking bitch,16743
1,every bitch got nigga gone always fuck with. matter what.,16744
1,fob fan know. fuck fatty poor argument anything 5th,16745
1,can't owe shit trust niccas!,16746
1,ain't like anything bitch boy lol.,16747
1,' playen side niggah shit mine . omm,16748
1,call bitch . gone hate bitches,16749
1,"want lick one lucky, healthy, clean woman's pussy tonight totally change life views men forever!",16750
2,good morning charlie,16751
2,i'm hooked monkey phonics.,16752
1,aoas write back bitch lol,16753
1,gotta keep fighting bro thea hoes trying bring down.,16754
1,dropped dat fine ass woman . da best chicken eva. spectin lovin lady da colored thang,16755
1,shitty pussy,16756
2,"guy nits learn new things every day, u one still talkin bout jim crow. go republican hypocrisy",16757
1,bitches brag goin gym still shaped like patron bottle cuh,16758
1,"got 99 problems bitch ain't one. 99, think need sub machine gun grat",16759
1,really committed fucking richest bitches,16760
1,would want girl stand im man bitch letting,16761
1,females mess guy girlfriend mess single guy cause many hoes,16762
1,i'm fuck bitch shit,16763
1,tweeter gurl tumblr using taser roaches i'm assuming house. bitches shame.,16764
1,turnt yo bitch house party,16765
1,' broke tf outta niggah 24 stopped playen defense,16766
2,"dad brought home watermelon eegee, like going trash",16767
1,"always bro niggas get crazy weather weather trash od,but gon get c",16768
1,alot good girls made twitter became hoe attention receive fathers.,16769
1,trying relax pussy shooting light beams,16770
1,damn kaepernick trash man,16771
1,customer service? really need bitch get fxck business. open new account leave alone .,16772
1,ion fight aint pussy heart nigga ion fear nobody god loose win draw,16773
1,got name mouth got bitch dick,16774
0,oh lame yo pussy ass show fuck u talking bout oh scary ass white boy,16775
1,hoes worried bout wrong things life,16776
1,faggot pussies put twitter pic dog,16777
1,fuck dat bitch,16778
2,gun control talks gunrunning eric holder board. r planet apes,16779
1,"huge tomboy. like, barbies, ninja turtles needed bitches. truth",16780
1,hand game zebra jack asses save us trouble watching,16781
1,magic 8 ball hoes loyal?,16782
1,would funnier america pussy canada.,16783
1,eating mom gon say damn calm tf bitch calm,16784
1,gain pounds bitch look thickkkkkk,16785
0,support illegals coming spreading disease among americans dream bitch!,16786
2,well that's cracker jack secret service work there. jfk anyone?,16787
1,karate kid pussy,16788
1,nd hoes kno i'm workin wit 9 ain't talking bout gun i'm talking feel ya spine,16789
1,lol need know pussy like one time fine,16790
1,women need put place trash. human pet bitch relax,16791
1,hoes always saying niggas hoes hoes,16792
2,*goes monkey bar meet swingers*,16793
2,took 1000 pictures ate brownies made he's new homie ;,16794
1,hell yea went love fuck basic bitch,16795
1,"scientists recently discovered bitches, fact, trippin'.",16796
1,niggas hate cuz know im threat bitches,16797
1,jake gettin da bitches rn,16798
1,"sorry hoe, careful",16799
1,"cousin bio instagram light skin, dark skin, brown skin bitches holla funny hell",16800
1,nigga john ain't ah real older nigga forreal. let vick brotha bitch maplerow,16801
2,"bad, though drawing conclusions white america based 1,000 person poll slippery slope.",16802
0,niggers ignorant,16803
1,aw omg show made cry i'm pussy man really,16804
1,nonexistent hoes,16805
1,wanna nut wanna nut time i'm peyton manning bitch audible omha,16806
1,' ain't trippen mo done dropped knocked 4owe could neva foo hoe put.,16807
1,"i'm dracula bitch, got problem smackin bitch kidnap em, attack em axes n shit",16808
1,"evan williams wit me, find bitch; minaj",16809
1,lucky bitch!,16810
1,i'm cause bitch tripping,16811
2,ugh.and lemme guess yellow cake too? heard story before.,16812
1,jus need go brazil get bad brazilian bitch jus relax,16813
1,song hoe,16814
1,"hurt im.not wtf, fuck danielle bitch",16815
1,"little bitch , that's",16816
1,bitch ass buddy pmo,16817
0,doctor tonight miserable cunt. even nurse pissed off. since 7pm come see once.,16818
1,way fuck bitch,16819
1,bitch flipped letting infront mee. okay.,16820
1,bitch i'm starving!,16821
1,wonderful meet dude that's bitch ass nigga days,16822
1,switcharoo yo hoe!,16823
1,guarantee b hot twats tonight dresses leggings open toed shoes.,16824
1,bitch yu nt gone mention back,16825
1,hahah niggah got hella checked ! thang uce. power couple,16826
1,read voice like hoe,16827
1,seminoles redskins? k seminole tribe got agreement them.fsu pay use name,16828
1,"jus wanna let know okc trash, ibaka ain't shit, y'all ain't goin nowhere without harden",16829
1,water challenges retarded fuck.,16830
1,bitches gotta bitches,16831
1,ayee ayee snow niqqa bitches slide crib,16832
1,shine bright like bad bitch,16833
1,would bitch said yea never told stay at?,16834
1,dykes hear ladies free 10,16835
1,knows dat white bitches da black cock yo uptight white asshole wants,16836
1,nobody wants bum except bum bitches,16837
1,annoying bitch love judyann's pretty!,16838
1,wanna drunk stage going ham bitch,16839
2,yes das def da problem.if his.teacher spear chucker woulda gt dose rite,16840
1,tweaking rich homie trash damn near still listen lil b wow,16841
2,check homie sole sauce! stuff miracles! ;,16842
0,julie tell crybaby blacks get someone blk. dress white faced.niggers always whining!,16843
1,son bitch,16844
1,joan rivers said gay michelle tranny. perhaps death accident. see clinton's ron brown/vin,16845
1,ever pop bag chips bitch bust open end facing fuckin floor,16846
1,"pussy got 10 body counts, dead . pussies 9 lives",16847
1,ha lol like selenas horny bitch lol,16848
1,pussy pussy pussy smell ya frum bout mile away,16849
2,bf loves crows. thought might enjoy last tweet!,16850
1,i'm suppose eat yo booty bitch wym,16851
2,! woman complain cleaning house. man always take trash out.,16852
1,girls 6'0 talking catching feelings bitch need catch td pass i'm throw smh,16853
1,stop pussy.,16854
